seq,ts_ns,event,order_id,side,type,price,quantity
43861,36675738387657,CANCEL,15889793,SELL,LIMIT,2081800,31
43862,36675789962009,NEW,15890593,SELL,LIMIT,2085200,100
43863,36676893887519,NEW,15894961,BUY,LIMIT,2080600,31
43864,36677121515181,CANCEL,15894961,BUY,LIMIT,2080600,31
43865,36677226931835,NEW,15896277,BUY,LIMIT,2080600,31
43866,36677227149822,CANCEL,15896277,BUY,LIMIT,2080600,31
43867,36677371282117,CANCEL,15883777,SELL,LIMIT,2081700,31
43868,36677840028612,NEW,15898141,BUY,LIMIT,2080600,31
43869,36677842265480,NEW,15898165,BUY,LIMIT,2080500,31
43870,36677874231548,CANCEL,15898141,BUY,LIMIT,2080600,31
43871,36677874232636,CANCEL,15898165,BUY,LIMIT,2080500,31
43872,36677948664667,NEW,15898445,BUY,LIMIT,2080600,31
43873,36677975032651,CANCEL,15898445,BUY,LIMIT,2080600,31
43874,36679444005438,CANCEL,15863733,SELL,LIMIT,2081600,31
43875,36679444126726,NEW,15903857,BUY,LIMIT,2080600,31
43876,36679444456715,NEW,15903861,BUY,LIMIT,2080500,31
43877,36679444586953,NEW,15903865,BUY,LIMIT,2080400,31
43878,36679566327888,CANCEL,15903865,BUY,LIMIT,2080400,31
43879,36679566328996,CANCEL,15903861,BUY,LIMIT,2080500,31
43880,36679692704704,CANCEL,15883301,BUY,LIMIT,2077200,100
43881,36679692720761,CANCEL,15890593,SELL,LIMIT,2085200,100
43882,36681195852027,NEW,15909885,BUY,LIMIT,2080500,31
43883,36681195966303,NEW,15909893,BUY,LIMIT,2080400,31
43884,36681196376886,CANCEL,15865229,BUY,LIMIT,2080900,31
43885,36681196382578,NEW,15909901,SELL,LIMIT,2081100,31
43886,36681201558425,CANCEL,15909901,SELL,LIMIT,2081100,31
43887,36681448870971,CANCEL,15872501,BUY,LIMIT,2080800,31
43888,36681448874805,CANCEL,15909893,BUY,LIMIT,2080400,31
43889,36681449103235,NEW,15910945,BUY,LIMIT,2080400,31
43890,36681449227586,NEW,15910953,BUY,LIMIT,2080300,31
43891,36681449328418,NEW,15910957,SELL,LIMIT,2081000,31
43892,36681455648345,NEW,15911037,SELL,LIMIT,2081000,193
43893,36681510180980,CANCEL,15910957,SELL,LIMIT,2081000,31
43894,36681518386464,CANCEL,15910945,BUY,LIMIT,2080400,31
43895,36681518386761,CANCEL,15910953,BUY,LIMIT,2080300,31
43896,36681518513944,NEW,15911345,BUY,LIMIT,2080400,31
43897,36681518659485,NEW,15911349,BUY,LIMIT,2080300,31
43898,36681558977141,CANCEL,15887837,BUY,LIMIT,2080700,31
43899,36681558990911,CANCEL,15911349,BUY,LIMIT,2080300,31
43900,36681633255003,CANCEL,15911037,SELL,LIMIT,2081000,193
43901,36682736368876,NEW,15915457,BUY,LIMIT,2080300,31
43902,36682736467879,NEW,15915461,BUY,LIMIT,2080200,31
43903,36682739543352,CANCEL,15915461,BUY,LIMIT,2080200,31
43904,36683167103433,NEW,15917901,BUY,LIMIT,2080800,31
43905,36683167107075,NEW,15917905,SELL,LIMIT,2081400,31
43906,36683167221733,CANCEL,15915457,BUY,LIMIT,2080300,31
43907,36683167230423,NEW,15917913,SELL,LIMIT,2081500,31
43908,36683167523648,CANCEL,15917913,SELL,LIMIT,2081500,31
43909,36683168331589,NEW,15917921,SELL,LIMIT,2081500,31
43910,36683170219854,CANCEL,15917921,SELL,LIMIT,2081500,31
43911,36683289053294,NEW,15918649,BUY,LIMIT,2080900,31
43912,36683289055287,NEW,15918653,SELL,LIMIT,2081500,31
43913,36683289194584,CANCEL,15911345,BUY,LIMIT,2080400,31
43914,36683289203246,NEW,15918657,SELL,LIMIT,2081600,31
43915,36683290209050,CANCEL,15918657,SELL,LIMIT,2081600,31
43916,36683392263461,CANCEL,15909885,BUY,LIMIT,2080500,31
43917,36683392272846,NEW,15919109,SELL,LIMIT,2081600,31
43918,36683392370254,NEW,15919113,SELL,LIMIT,2081700,31
43919,36683598727223,CANCEL,15919109,SELL,LIMIT,2081600,31
43920,36683598727564,CANCEL,15919113,SELL,LIMIT,2081700,31
43921,36683701662932,CANCEL,15918649,BUY,LIMIT,2080900,31
43922,36683703195089,NEW,15921693,SELL,LIMIT,2081600,31
43923,36683757532040,CANCEL,15921693,SELL,LIMIT,2081600,31
43924,36683757832068,NEW,15922685,SELL,LIMIT,2081600,31
43925,36683758136904,NEW,15922693,SELL,LIMIT,2081700,31
43926,36683766524574,CANCEL,15922685,SELL,LIMIT,2081600,31
43927,36683766525704,CANCEL,15922693,SELL,LIMIT,2081700,31
43928,36683929540260,NEW,15923437,BUY,LIMIT,2081000,31
43929,36683929542780,NEW,15923441,SELL,LIMIT,2081600,31
43930,36683929735838,NEW,15923445,SELL,LIMIT,2081700,31
43931,36683995669838,CANCEL,15923437,BUY,LIMIT,2081000,31
43932,36684069558970,CANCEL,15923445,SELL,LIMIT,2081700,31
43933,36684069559245,CANCEL,15923441,SELL,LIMIT,2081600,31
43934,36684125755933,CANCEL,15918653,SELL,LIMIT,2081500,31
43935,36684170121623,NEW,15924773,SELL,LIMIT,2081500,31
43936,36684170318672,NEW,15924781,SELL,LIMIT,2081600,31
43937,36684170574258,NEW,15924789,BUY,LIMIT,2080900,31
43938,36684181480825,CANCEL,15924781,SELL,LIMIT,2081600,31
43939,36684925606829,NEW,15927613,BUY,LIMIT,2077000,100
43940,36684925812465,NEW,15927617,SELL,LIMIT,2085000,100
43941,36684944689561,NEW,15927657,BUY,LIMIT,2081000,31
43942,36684944804447,NEW,15927661,SELL,LIMIT,2081600,31
43943,36684944969268,NEW,15927665,SELL,LIMIT,2081700,31
43944,36685013374378,CANCEL,15927657,BUY,LIMIT,2081000,31
43945,36685047268945,CANCEL,15927661,SELL,LIMIT,2081600,31
43946,36685047270075,CANCEL,15927665,SELL,LIMIT,2081700,31
43947,36685047622651,NEW,15928069,SELL,LIMIT,2081600,31
43948,36685048530790,CANCEL,15928069,SELL,LIMIT,2081600,31
43949,36685338108673,NEW,15928969,SELL,LIMIT,2081600,31
43950,36685338236982,NEW,15928973,SELL,LIMIT,2081700,31
43951,36685346069622,CANCEL,15928969,SELL,LIMIT,2081600,31
43952,36685346069948,CANCEL,15928973,SELL,LIMIT,2081700,31
43953,36685441147540,NEW,15929237,SELL,LIMIT,2081600,31
43954,36685441431720,NEW,15929241,SELL,LIMIT,2081700,31
43955,36685448077284,CANCEL,15929237,SELL,LIMIT,2081600,31
43956,36685448078450,CANCEL,15929241,SELL,LIMIT,2081700,31
43957,36685513314733,NEW,15929601,SELL,LIMIT,2081600,31
43958,36685524987399,NEW,15929665,SELL,LIMIT,2081700,31
43959,36685533809094,CANCEL,15929601,SELL,LIMIT,2081600,31
43960,36685533809413,CANCEL,15929665,SELL,LIMIT,2081700,31
43961,36685815987053,NEW,15930281,SELL,LIMIT,2081600,31
43962,36685816128726,NEW,15930285,SELL,LIMIT,2081700,31
43963,36685932635504,CANCEL,15930285,SELL,LIMIT,2081700,31
43964,36685932751630,NEW,15930825,SELL,LIMIT,2081700,31
43965,36685932853687,NEW,15930837,SELL,LIMIT,2081800,31
43966,36685933174167,NEW,15930861,BUY,LIMIT,2081100,31
43967,36685933274073,CANCEL,15903857,BUY,LIMIT,2080600,31
43968,36686096661665,CANCEL,15930861,BUY,LIMIT,2081100,31
43969,36686292437524,CANCEL,15930825,SELL,LIMIT,2081700,31
43970,36686292438651,CANCEL,15930837,SELL,LIMIT,2081800,31
43971,36686304688958,NEW,15933369,SELL,LIMIT,2081700,31
43972,36686304840664,NEW,15933373,SELL,LIMIT,2081800,31
43973,36686427332026,CANCEL,15933369,SELL,LIMIT,2081700,31
43974,36686427332353,CANCEL,15933373,SELL,LIMIT,2081800,31
43975,36686594515285,NEW,15934165,SELL,LIMIT,2081700,31
43976,36686594652386,NEW,15934169,SELL,LIMIT,2081800,31
43977,36686621291588,CANCEL,15934165,SELL,LIMIT,2081700,31
43978,36686621294093,CANCEL,15934169,SELL,LIMIT,2081800,31
43979,36686630403777,NEW,15934373,SELL,LIMIT,2081700,31
43980,36686728907626,CANCEL,15934373,SELL,LIMIT,2081700,31
43981,36686777369470,NEW,15934845,SELL,LIMIT,2081700,31
43982,36686777679042,CANCEL,15934845,SELL,LIMIT,2081700,31
43983,36687044170103,NEW,15935597,SELL,LIMIT,2081700,31
43984,36687044583359,NEW,15935605,SELL,LIMIT,2081800,31
43985,36687378510293,CANCEL,15935597,SELL,LIMIT,2081700,31
43986,36687378511391,CANCEL,15935605,SELL,LIMIT,2081800,31
43987,36687500875018,NEW,15936861,SELL,LIMIT,2081700,31
43988,36687501147358,NEW,15936877,SELL,LIMIT,2081800,31
43989,36687536305314,CANCEL,15936877,SELL,LIMIT,2081800,31
43990,36687536305581,CANCEL,15936861,SELL,LIMIT,2081700,31
43991,36687536407019,NEW,15937053,BUY,LIMIT,2080600,31
43992,36687536517154,NEW,15937097,BUY,LIMIT,2080500,31
43993,36687536830878,CANCEL,15937097,BUY,LIMIT,2080500,31
43994,36688059263735,CANCEL,15924789,BUY,LIMIT,2080900,31
43995,36688059467157,NEW,15939265,BUY,LIMIT,2080500,31
43996,36688059569160,NEW,15939365,BUY,LIMIT,2080400,31
43997,36688059717877,CANCEL,15917901,BUY,LIMIT,2080800,31
43998,36688061103808,CANCEL,15930281,SELL,LIMIT,2081600,31
43999,36688061105352,CANCEL,15939365,BUY,LIMIT,2080400,31
44000,36688061213892,NEW,15940369,SELL,LIMIT,2081000,31
44001,36688061215314,NEW,15940373,SELL,LIMIT,2081100,31
44002,36688061753884,CANCEL,15940369,SELL,LIMIT,2081000,31
44003,36688062993437,CANCEL,15924773,SELL,LIMIT,2081500,31
44004,36688067240133,NEW,15941781,SELL,LIMIT,2081500,31
44005,36688067354431,CANCEL,15940373,SELL,LIMIT,2081100,31
44006,36688067366631,CANCEL,15941781,SELL,LIMIT,2081500,31
44007,36688067624580,NEW,15941917,SELL,LIMIT,2081500,31
44008,36688067796183,NEW,15941957,SELL,LIMIT,2081600,31
44009,36688080398453,CANCEL,15941917,SELL,LIMIT,2081500,31
44010,36688080398735,CANCEL,15941957,SELL,LIMIT,2081600,31
44011,36688081858670,NEW,15942937,SELL,LIMIT,2081500,31
44012,36688081985713,NEW,15942941,SELL,LIMIT,2081600,31
44013,36688083405267,CANCEL,15942937,SELL,LIMIT,2081500,31
44014,36688083406375,CANCEL,15942941,SELL,LIMIT,2081600,31
44015,36688083633019,NEW,15943017,SELL,LIMIT,2081500,31
44016,36688089194165,NEW,15943189,SELL,LIMIT,2081600,31
44017,36688096174187,CANCEL,15943017,SELL,LIMIT,2081500,31
44018,36688096174497,CANCEL,15943189,SELL,LIMIT,2081600,31
44019,36688102074415,NEW,15943537,SELL,LIMIT,2081500,31
44020,36688102185839,NEW,15943545,SELL,LIMIT,2081600,31
44021,36688117926101,CANCEL,15943545,SELL,LIMIT,2081600,31
44022,36688181861876,NEW,15944977,BUY,LIMIT,2080900,31
44023,36688181984884,CANCEL,15939265,BUY,LIMIT,2080500,31
44024,36688487201993,CANCEL,15937053,BUY,LIMIT,2080600,31
44025,36688769370705,NEW,15947561,SELL,LIMIT,2081600,31
44026,36688775584219,NEW,15947709,SELL,LIMIT,2081700,31
44027,36688775827387,CANCEL,15947709,SELL,LIMIT,2081700,31
44028,36688855636169,NEW,15947969,BUY,LIMIT,2080600,31
44029,36688855752095,NEW,15947973,BUY,LIMIT,2080500,31
44030,36688856544802,CANCEL,15947973,BUY,LIMIT,2080500,31
44031,36689219094642,CANCEL,15947561,SELL,LIMIT,2081600,31
44032,36689418819199,NEW,15950541,SELL,LIMIT,2081600,31
44033,36689422163562,CANCEL,15950541,SELL,LIMIT,2081600,31
44034,36689977136355,CANCEL,15944977,BUY,LIMIT,2080900,31
44035,36689977421611,NEW,15952121,SELL,LIMIT,2081100,31
44036,36689977515580,CANCEL,15952121,SELL,LIMIT,2081100,31
44037,36689979356667,NEW,15952141,BUY,LIMIT,2081000,31
44038,36690464852793,NEW,15953837,SELL,LIMIT,2081600,31
44039,36690531374849,NEW,15953941,SELL,LIMIT,2081700,31
44040,36690531578551,NEW,15953945,SELL,LIMIT,2081800,31
44041,36690717485612,CANCEL,15953941,SELL,LIMIT,2081700,31
44042,36690717486738,CANCEL,15953945,SELL,LIMIT,2081800,31
44043,36690917386035,NEW,15954957,SELL,LIMIT,2081700,31
44044,36691014298328,NEW,15955117,SELL,LIMIT,2081800,31
44045,36691835959222,CANCEL,15954957,SELL,LIMIT,2081700,31
44046,36691835959780,CANCEL,15955117,SELL,LIMIT,2081800,31
44047,36692047764259,NEW,15958501,SELL,LIMIT,2081700,31
44048,36692083423151,NEW,15958557,SELL,LIMIT,2081800,31
44049,36692126403864,CANCEL,15958501,SELL,LIMIT,2081700,31
44050,36692126404963,CANCEL,15958557,SELL,LIMIT,2081800,31
44051,36692334084609,NEW,15959633,BUY,LIMIT,2080700,100
44052,36692334517971,NEW,15959641,BUY,LIMIT,2080400,100
44053,36692374589352,NEW,15959805,SELL,LIMIT,2081700,31
44054,36692398145888,NEW,15959869,SELL,LIMIT,2081800,31
44055,36692425761629,NEW,15960225,BUY,LIMIT,2081100,31
44056,36692425857089,CANCEL,15947969,BUY,LIMIT,2080600,31
44057,36692456077251,CANCEL,15960225,BUY,LIMIT,2081100,31
44058,36692772012197,CANCEL,15959805,SELL,LIMIT,2081700,31
44059,36692772013466,CANCEL,15959869,SELL,LIMIT,2081800,31
44060,36692775878019,NEW,15961573,SELL,LIMIT,2081700,31
44061,36692778854661,CANCEL,15961573,SELL,LIMIT,2081700,31
44062,36692830975544,CANCEL,15952141,BUY,LIMIT,2081000,31
44063,36692831083313,NEW,15961749,BUY,LIMIT,2080600,31
44064,36692831183581,NEW,15961757,BUY,LIMIT,2080500,31
44065,36692835365720,CANCEL,15961757,BUY,LIMIT,2080500,31
44066,36692835876823,CANCEL,15953837,SELL,LIMIT,2081600,31
44067,36693180009564,NEW,15963293,BUY,LIMIT,2081000,31
44068,36693376413765,CANCEL,15961749,BUY,LIMIT,2080600,31
44069,36693376420387,NEW,15963877,SELL,LIMIT,2081600,31
44070,36693376705323,NEW,15963881,SELL,LIMIT,2081700,31
44071,36693376913125,NEW,15963893,SELL,LIMIT,2081800,31
44072,36693426130500,CANCEL,15963881,SELL,LIMIT,2081700,31
44073,36693426131652,CANCEL,15963893,SELL,LIMIT,2081800,31
44074,36693465706869,NEW,15964189,SELL,LIMIT,2081700,31
44075,36693465816261,NEW,15964193,SELL,LIMIT,2081800,31
44076,36693569203674,CANCEL,15964189,SELL,LIMIT,2081700,31
44077,36693569204802,CANCEL,15964193,SELL,LIMIT,2081800,31
44078,36693578297653,NEW,15964401,SELL,LIMIT,2081700,31
44079,36693592740743,NEW,15964465,SELL,LIMIT,2081800,31
44080,36693852179730,CANCEL,15964401,SELL,LIMIT,2081700,31
44081,36693852179978,CANCEL,15964465,SELL,LIMIT,2081800,31
44082,36693885846164,NEW,15965881,SELL,LIMIT,2081700,31
44083,36693904250441,NEW,15965937,SELL,LIMIT,2081800,31
44084,36694185115100,CANCEL,15965881,SELL,LIMIT,2081700,31
44085,36694185116179,CANCEL,15965937,SELL,LIMIT,2081800,31
44086,36694188799818,CANCEL,15963293,BUY,LIMIT,2081000,31
44087,36694189578482,CANCEL,15963877,SELL,LIMIT,2081600,31
44088,36694191641750,NEW,15966733,SELL,LIMIT,2081600,31
44089,36694191856648,CANCEL,15966733,SELL,LIMIT,2081600,31
44090,36694196948288,NEW,15966761,SELL,LIMIT,2081600,31
44091,36694197090346,NEW,15966765,SELL,LIMIT,2081700,31
44092,36694198115882,CANCEL,15966761,SELL,LIMIT,2081600,31
44093,36694198116186,CANCEL,15966765,SELL,LIMIT,2081700,31
44094,36694209673809,NEW,15966797,SELL,LIMIT,2081600,31
44095,36694216112712,CANCEL,15966797,SELL,LIMIT,2081600,31
44096,36694234873964,NEW,15966873,SELL,LIMIT,2081600,31
44097,36694235307348,CANCEL,15966873,SELL,LIMIT,2081600,31
44098,36694289585721,NEW,15967021,SELL,LIMIT,2081600,31
44099,36694291445955,NEW,15967057,SELL,LIMIT,2081700,31
44100,36694295735419,CANCEL,15967021,SELL,LIMIT,2081600,31
44101,36694295736520,CANCEL,15967057,SELL,LIMIT,2081700,31
44102,36694392753063,NEW,15967309,SELL,LIMIT,2081600,31
44103,36694417571339,CANCEL,15967309,SELL,LIMIT,2081600,31
44104,36694517060188,NEW,15967593,SELL,LIMIT,2081600,31
44105,36694527099260,CANCEL,15967593,SELL,LIMIT,2081600,31
44106,36694822340052,NEW,15968369,BUY,LIMIT,2080600,31
44107,36694822469008,NEW,15968405,BUY,LIMIT,2080500,31
44108,36694822690083,CANCEL,15968405,BUY,LIMIT,2080500,31
44109,36694829829076,NEW,15968937,SELL,LIMIT,2081600,31
44110,36694830127919,CANCEL,15968937,SELL,LIMIT,2081600,31
44111,36695510033091,NEW,15970501,BUY,LIMIT,2080500,31
44112,36695510477331,CANCEL,15970501,BUY,LIMIT,2080500,31
44113,36695510651693,NEW,15970513,BUY,LIMIT,2080500,31
44114,36695510907498,CANCEL,15970513,BUY,LIMIT,2080500,31
44115,36695924543733,NEW,15971749,SELL,LIMIT,2081600,31
44116,36695924866187,NEW,15971757,SELL,LIMIT,2081700,31
44117,36695925382505,NEW,15971765,SELL,LIMIT,2081800,31
44118,36695982197706,NEW,15971965,BUY,LIMIT,2081100,31
44119,36695982422650,CANCEL,15968369,BUY,LIMIT,2080600,31
44120,36696135022614,CANCEL,15971965,BUY,LIMIT,2081100,31
44121,36696920786037,CANCEL,15971757,SELL,LIMIT,2081700,31
44122,36696920788530,CANCEL,15971765,SELL,LIMIT,2081800,31
44123,36696929501041,NEW,15974321,SELL,LIMIT,2081700,31
44124,36696929614573,NEW,15974325,SELL,LIMIT,2081800,31
44125,36696930228657,CANCEL,15974321,SELL,LIMIT,2081700,31
44126,36696930228882,CANCEL,15974325,SELL,LIMIT,2081800,31
44127,36696930864247,NEW,15974521,SELL,LIMIT,2081700,31
44128,36696931023251,NEW,15974545,SELL,LIMIT,2081800,31
44129,36696931254932,CANCEL,15974545,SELL,LIMIT,2081800,31
44130,36696931255139,CANCEL,15974521,SELL,LIMIT,2081700,31
44131,36696934653342,NEW,15974725,SELL,LIMIT,2081700,31
44132,36696934944507,CANCEL,15974725,SELL,LIMIT,2081700,31
44133,36696940806064,NEW,15974789,SELL,LIMIT,2081700,31
44134,36696941036917,NEW,15974809,SELL,LIMIT,2081800,31
44135,36696942880349,CANCEL,15974789,SELL,LIMIT,2081700,31
44136,36696942881451,CANCEL,15974809,SELL,LIMIT,2081800,31
44137,36696943016531,NEW,15974849,SELL,LIMIT,2081700,31
44138,36696945291535,NEW,15974869,SELL,LIMIT,2081800,31
44139,36696946107556,CANCEL,15974849,SELL,LIMIT,2081700,31
44140,36696946107855,CANCEL,15974869,SELL,LIMIT,2081800,31
44141,36697234196428,NEW,15976101,BUY,LIMIT,2080600,31
44142,36697234376728,NEW,15976105,BUY,LIMIT,2080500,31
44143,36697305902411,CANCEL,15976101,BUY,LIMIT,2080600,31
44144,36697305904072,CANCEL,15976105,BUY,LIMIT,2080500,31
44145,36697306334631,NEW,15976377,BUY,LIMIT,2080600,31
44146,36697306461371,NEW,15976381,BUY,LIMIT,2080500,31
44147,36697307511636,CANCEL,15976381,BUY,LIMIT,2080500,31
44148,36697330180285,NEW,15976493,SELL,LIMIT,2081200,31
44149,36697330181495,NEW,15976497,SELL,LIMIT,2081100,31
44150,36697330205902,CANCEL,15976493,SELL,LIMIT,2081200,31
44151,36697330272945,CANCEL,15971749,SELL,LIMIT,2081600,31
44152,36697330601045,NEW,15976505,SELL,LIMIT,2081000,31
44153,36697330699168,CANCEL,15917905,SELL,LIMIT,2081400,31
44154,36697330700361,CANCEL,15943537,SELL,LIMIT,2081500,31
44155,36697330812389,NEW,15976537,BUY,LIMIT,2080500,31
44156,36697331177672,NEW,15976549,BUY,LIMIT,2080400,31
44157,36697331283444,NEW,15976553,BUY,LIMIT,2080300,31
44158,36697333578705,CANCEL,15976553,BUY,LIMIT,2080300,31
44159,36697333853853,NEW,15976593,BUY,LIMIT,2080300,31
44160,36697334164831,NEW,15976597,BUY,LIMIT,2080200,31
44161,36697334497085,CANCEL,15976597,BUY,LIMIT,2080200,31
44162,36697338923776,NEW,15976609,BUY,LIMIT,2080200,31
44163,36697339020920,CANCEL,15976609,BUY,LIMIT,2080200,31
44164,36697495279367,NEW,15977225,SELL,LIMIT,2081300,31
44165,36697497252020,CANCEL,15976593,BUY,LIMIT,2080300,31
44166,36697497259319,NEW,15977229,SELL,LIMIT,2081400,31
44167,36697534260577,CANCEL,15959633,BUY,LIMIT,2080700,100
44168,36697534527776,CANCEL,15959641,BUY,LIMIT,2080400,100
44169,36697534595366,CANCEL,15977229,SELL,LIMIT,2081400,31
44170,36697534901945,NEW,15977357,BUY,LIMIT,2080300,31
44171,36697535008674,NEW,15977365,BUY,LIMIT,2080200,31
44172,36697535267585,CANCEL,15977365,BUY,LIMIT,2080200,31
44173,36698235588965,CANCEL,15976505,SELL,LIMIT,2081000,31
44174,36698235716162,NEW,15979689,BUY,LIMIT,2080800,31
44175,36698235822353,CANCEL,15977357,BUY,LIMIT,2080300,31
44176,36698236368789,CANCEL,15976549,BUY,LIMIT,2080400,31
44177,36698676775746,NEW,15981193,SELL,LIMIT,2081400,31
44178,36698748270601,NEW,15981537,SELL,LIMIT,2081500,31
44179,36698748374675,CANCEL,15976497,SELL,LIMIT,2081100,31
44180,36698748381183,NEW,15981541,BUY,LIMIT,2080900,31
44181,36698830231618,REDUCE,15981541,BUY,LIMIT,2080900,1
44182,36698830231618,NEW,900000000850,SELL,MARKET,,30
44183,36699030683910,CANCEL,15981541,BUY,LIMIT,2080900,1
44184,36699039538374,NEW,15982929,SELL,LIMIT,2081000,31
44185,36699039639639,CANCEL,15981537,SELL,LIMIT,2081500,31
44186,36699039971782,CANCEL,15982929,SELL,LIMIT,2081000,31
44187,36699246533526,CANCEL,15979689,BUY,LIMIT,2080800,31
44188,36699246533526,CANCEL,15976377,BUY,LIMIT,2080600,31
44189,36699246533526,NEW,900000000851,SELL,MARKET,,62
44190,36699246666752,CANCEL,15976537,BUY,LIMIT,2080500,31
44191,36699246673612,NEW,15983721,SELL,LIMIT,2080900,31
44192,36699246674932,NEW,15983725,SELL,LIMIT,2080900,31
44193,36699246769861,CANCEL,15981193,SELL,LIMIT,2081400,31
44194,36699247223503,CANCEL,15983725,SELL,LIMIT,2080900,31
44195,36699247223503,NEW,15983749,SELL,LIMIT,2080800,31
44196,36699247251624,NEW,15983753,BUY,LIMIT,2080200,31
44197,36699247366394,NEW,15983769,SELL,LIMIT,2080600,31
44198,36699247367815,NEW,15983773,SELL,LIMIT,2080700,31
44199,36699247370500,NEW,15983777,BUY,LIMIT,2080100,31
44200,36699247465999,NEW,15983801,BUY,LIMIT,2080000,31
44201,36699247467369,CANCEL,15977225,SELL,LIMIT,2081300,31
44202,36699247522762,CANCEL,15983769,SELL,LIMIT,2080600,31
44203,36699247522762,NEW,900000000852,BUY,MARKET,,31
44204,36699247610728,NEW,15983821,BUY,LIMIT,2080300,3
44205,36699247772815,NEW,15983829,BUY,LIMIT,2079900,25
44206,36699247891671,NEW,15983841,BUY,LIMIT,2079800,25
44207,36699249374165,NEW,15983853,BUY,LIMIT,2079700,22
44208,36699280069016,CANCEL,15983821,BUY,LIMIT,2080300,3
44209,36699437936703,CANCEL,15983829,BUY,LIMIT,2079900,25
44210,36699437940072,CANCEL,15983841,BUY,LIMIT,2079800,25
44211,36699437941188,CANCEL,15983853,BUY,LIMIT,2079700,22
44212,36699642819937,CANCEL,15983801,BUY,LIMIT,2080000,31
44213,36699969143605,CANCEL,15983773,SELL,LIMIT,2080700,31
44214,36700426778416,NEW,15990069,SELL,LIMIT,2080600,31
44215,36700426962426,CANCEL,15990069,SELL,LIMIT,2080600,31
44216,36700443546282,NEW,15990141,BUY,LIMIT,2080000,25
44217,36700443991786,NEW,15990145,BUY,LIMIT,2079900,25
44218,36700444159095,NEW,15990149,BUY,LIMIT,2079800,25
44219,36700444749569,NEW,15990157,BUY,LIMIT,2079700,25
44220,36702426202017,CANCEL,15983721,SELL,LIMIT,2080900,31
44221,36702591338672,CANCEL,15983753,BUY,LIMIT,2080200,31
44222,36702591450805,CANCEL,15990157,BUY,LIMIT,2079700,25
44223,36702592843820,CANCEL,15983749,SELL,LIMIT,2080800,31
44224,36702596116162,CANCEL,15983777,BUY,LIMIT,2080100,31
44225,36703664648712,NEW,16001973,BUY,LIMIT,2080200,31
44226,36703664650675,NEW,16001977,SELL,LIMIT,2080800,31
44227,36703664756589,CANCEL,16001973,BUY,LIMIT,2080200,31
44228,36703664763384,NEW,16001981,SELL,LIMIT,2080900,31
44229,36703664981460,CANCEL,16001981,SELL,LIMIT,2080900,31
44230,36703665326459,NEW,16001985,BUY,LIMIT,2079700,31
44231,36703711475181,CANCEL,16001985,BUY,LIMIT,2079700,31
44232,36704001876229,NEW,16003021,SELL,LIMIT,2080900,31
44233,36704005335871,NEW,16003025,SELL,LIMIT,2081000,31
44234,36704027678581,CANCEL,15990149,BUY,LIMIT,2079800,25
44235,36704158605353,CANCEL,16003021,SELL,LIMIT,2080900,31
44236,36704158606482,CANCEL,16003025,SELL,LIMIT,2081000,31
44237,36704262190377,NEW,16004177,BUY,LIMIT,2079800,31
44238,36704262294433,NEW,16004185,BUY,LIMIT,2079700,31
44239,36704268271440,CANCEL,16004185,BUY,LIMIT,2079700,31
44240,36704268725602,CANCEL,16001977,SELL,LIMIT,2080800,31
44241,36704269227529,NEW,16004377,BUY,LIMIT,2079700,31
44242,36705521646506,NEW,16008085,SELL,LIMIT,2080700,31
44243,36705530736750,NEW,16008101,SELL,LIMIT,2080800,31
44244,36705837305129,CANCEL,15990141,BUY,LIMIT,2080000,25
44245,36705837308443,CANCEL,16008085,SELL,LIMIT,2080700,31
44246,36705837317830,CANCEL,16008101,SELL,LIMIT,2080800,31
44247,36705837783924,NEW,16008705,BUY,LIMIT,2079600,6
44248,36705837897862,NEW,16008709,BUY,LIMIT,2079500,6
44249,36705838012702,CANCEL,15990145,BUY,LIMIT,2079900,25
44250,36705838018997,NEW,16008717,BUY,LIMIT,2079400,6
44251,36705944850309,NEW,16008993,SELL,LIMIT,2080600,31
44252,36705944983396,NEW,16009005,SELL,LIMIT,2080700,31
44253,36706254402533,CANCEL,16008993,SELL,LIMIT,2080600,31
44254,36706254403733,CANCEL,16009005,SELL,LIMIT,2080700,31
44255,36706458695565,CANCEL,16008709,BUY,LIMIT,2079500,6
44256,36706458695865,CANCEL,16008717,BUY,LIMIT,2079400,6
44257,36706878930007,NEW,16012353,SELL,LIMIT,2080600,31
44258,36706907868726,NEW,16012469,SELL,LIMIT,2080700,31
44259,36706923656161,CANCEL,16012353,SELL,LIMIT,2080600,31
44260,36706923657303,CANCEL,16012469,SELL,LIMIT,2080700,31
44261,36706946494487,NEW,16012533,SELL,LIMIT,2080600,31
44262,36707051099506,CANCEL,16012533,SELL,LIMIT,2080600,31
44263,36707174778552,NEW,16013133,SELL,LIMIT,2080600,31
44264,36707174899561,NEW,16013137,SELL,LIMIT,2080700,31
44265,36707426599697,CANCEL,16013133,SELL,LIMIT,2080600,31
44266,36707426600914,CANCEL,16013137,SELL,LIMIT,2080700,31
44267,36707467991170,NEW,16014209,BUY,LIMIT,2079500,31
44268,36707468133678,NEW,16014213,BUY,LIMIT,2079400,31
44269,36707728903217,CANCEL,16014209,BUY,LIMIT,2079500,31
44270,36707728904301,CANCEL,16014213,BUY,LIMIT,2079400,31
44271,36708008662156,NEW,16015521,SELL,LIMIT,2080600,31
